營業日期,商品編號,pc_name,會員編號,交易金額
20140728,0203040069,美達適舒暢錠30`S/300B(限),600100003145,500
20140724,0100020369,-Trentine(Ginkgo) 40mg /循必利,1030001378,0
20140724,0100020369,-Trentine(Ginkgo) 40mg /循必利,2010007770,0
20140727,0109050006,允消膚快乳膏20gm/50B,6001000874,143
20140728,0304030271,3M荳痘隱形貼超薄小痘貼分享包(0,600100003381,149
20140710,0101040021,秘可舒腸溶錠5mg(井田)100`,2000005406,285
20140703,0100060061,-Tinin(Tinidazole)500mg/滴寧錠,6001000911,0
20140710,0202030115,Enpower愛爾蘭海藻鈣錠30`S/500B,2010001260,-398
20140725,0108060021,【P】依點爾眼藥水15ml/60B,600100003376,200
20140701,0202010037,日方活力康糖衣錠120`S,6005001146,2400
20140728,0100020118,- DIPHENIDOL25mg/敵芬糖衣錠 /1,6001001825,0
20140713,0100060038,-Amoxicillin500㎎/安莫西林膠囊,0000013533,0
20140723,0100010010,-Entera(Primperan)10mg引得暢/,1030000689,0
20140726,0109050006,允消膚快乳膏20gm/50B,600100003038,150
20140701,0109050006,允消膚快乳膏20gm/50B,1030002630,143
20140702,0202030166,BestVite維他命D3膠囊400IU 250,1030004456,551
20140710,0302110057,舒適達人漢方草本輕巧量少護理18,1010015903,190
20140724,0100000003,-Hi-cavtamine/使您維樂1000`S,1050009075,0
20140726,0100000003,-Hi-cavtamine/使您維樂1000`S,600100003038,0
20140724,0109010059,【P】使皮安20g120B,600100003374,200
20140701,0202030090,【DC】尊盟高濃縮液態葡萄糖胺 1,1030011595,-1425
20140702,0304030216,FANTASY膚色0.5吋透氣膠帶單入/2,600100002862,14
20140701,0109040026,康適研乳膏20gm/300B(3M),1030002630,190
20140711,0104020066,痛克寧Ibuprofen 600mg/10,1030003722,190
20140703,0202100214,清體酵素-體內環保元素(鳳梨)(包,600100003310,198
20140710,0100010180,【DC】停-Loperamide(Imodium)2m,600100002565,50
20140710,0308000045,【DC】抗菌洗衣精補充包2000gm/6,1010015903,59
20140705,0201050070,Q寶寶4號美達適綜合營養素68合1.,6003002317,-1710
20140710,0202070055,美達適克流橄欖多酚30`S/100B(限,1020018820,2700
20140710,0202070055,美達適克流橄欖多酚30`S/100B(限,1020018820,0
20140702,0202020044,美達適天然蔓越苺C咀嚼錠100`S/5,600100003308,0
20140728,0202020044,美達適天然蔓越苺C咀嚼錠100`S/5,600100003381,199
20140711,0202020044,美達適天然蔓越苺C咀嚼錠100`S/5,600100003275,891
20140711,0401040137,曼秀雷敦水潤肌防曬乳液42g,1020001868,229
20140729,0203030023,適敏康加強型乳酸膠囊60`S/600B/,2000020890,3600
20140729,0203030023,適敏康加強型乳酸膠囊60`S/600B/,2000020890,0
20140726,0110060025,甘檻胃腸藥18包★,1030009536,238
20140724,0202020044,美達適天然蔓越苺C咀嚼錠100`S/5,6001001394,199
20140726,0300140018,黃鴨嬰幼兒指甲剪,6018000064,83
20140701,0202020044,美達適天然蔓越苺C咀嚼錠100`S/5,1030002665,99
20140702,0202020044,美達適天然蔓越苺C咀嚼錠100`S/5,600100003304,495
20140709,0203060066,美達適彩色人生10顆/1000B,600100003328,200
20140704,0304100004,CSD中衛酒精棉片100片/盒,1030000168,50
20140705,0304040096,好貼繃1.9*7.2cm 10入(不拆零)/1,600100003317,5
20140710,0302110056,舒適達人漢方草本輕巧護墊15cm16,1010015903,95
20140727,0304030166,3M痘痘隱形貼-新迅速抗痘包/3B,0000013437,85
20140729,0203000207,紫錐花多酚草本精油粉末1gm*30包,2000020890,523
20140705,0202030143,勇固力升級配方100`S/300B,6017001591,1500
20140705,0202030143,勇固力升級配方100`S/300B,6017001591,0
20140724,0304010038,CSD滅菌紗布塊2*2(10片/包)/50B,600100003374,60
20140727,0402010204,艾迪美乳霜120g /3B,2010004270,360
20140727,0100030019,-Ambroxol(Mucosolvan)30㎎/安布,0000013437,0
20140710,0109100072,甲子雞眼貼布16枚入/10B,6001001304,152
20140727,0100030001,-Sotocon(Medicon)20㎎ 嗽多康錠,0000013437,0
20140727,0202040099,愛普樂斯媽媽孕體菁華900g/10+2,1030010485,680
20140711,0200140104,桂格敏兒麥精(雞汁排骨)700g/12,1020001868,239
20140711,0100150031,專業處方每日100元,600120000067,200
20140726,0501000017,廠商折價卷(30元),600100002131,-60
20140711,0200140101,桂格敏兒麥精(纖果順暢)700g/12,1020001868,239
20140701,0303100029,杜蕾斯保險套活力裝-12入,1030000152,597
20140702,0303100095,岡本OK保險套皇冠光滑12入/3B,600100002862,189
20140728,0202120009,美達適電解質4包入/2000B,6001001825,120
20140709,0202040138,美達適元氣綜合維生素B群 10`S/1,600100003328,200
20140709,0202040138,美達適元氣綜合維生素B群 10`S/1,600100003328,0
20140723,0302060022,來復易輕薄活力褲(XL)7P/4B,2020006705,344
20140726,0302040130,滿意寶寶瞬潔乾爽XL42/4B(箱購 1,600100002131,1540
20140729,0103040013,香生堂固龍散60g/12B,2000020890,266
20140727,0202040166,合利他命強效錠120'S※,1030012291,1400
20140726,0302040124,-幫寶適超薄XL46/包/4B,2020008682,800
20140724,0200140153,敏兒八珍優益菌水解麥精700g/12,1020018820,408
20140710,0201040036,Q寶寶8號優活鈣9合1咀嚼錠300粒/,600100003293,1710
20140704,0501000027,育兒補助卡(600),600100002359,0
20140704,0501000004,育兒補助卡折扣(40),600100002359,-40
20140713,0304000100,-康棉紙軸棉棒200支 / 24B,1030004894,49
20140710,0201040037,Q寶寶5號優活鈣粉9合1. 400g /30,600100003293,-1710
20140714,0201040037,Q寶寶5號優活鈣粉9合1. 400g /30,600100003225,1280
20140714,0202040138,美達適元氣綜合維生素B群 10`S/1,600100003225,89
20140703,0302040140,活潑寶寶紙尿褲XL38+2P/5B(箱購,1030000006,238
20140713,0304000104,CSD滅菌6吋口腔棉棒(10支/包)/50,1030004894,50
20140713,0304000104,CSD滅菌6吋口腔棉棒(10支/包)/50,1030004894,0
20140710,0304020024,網狀繃帶1號,600100003177,10
20140702,0100030126,-Cety(Cetirizine)10mg/協帝1000,1030000689,0
20140712,0306010113,日本JACKS齒間刷10入-4號(M),1040001345,132
20140713,0100150167,-Voren 50㎎/非炎腸溶錠/100+1,600100003343,0
20140713,0202040138,美達適元氣綜合維生素B群 10`S/1,600100003038,0
20140704,0202040138,美達適元氣綜合維生素B群 10`S/1,600100003314,190
20140711,0304000101,CSD滅菌3吋小棉棒(10支/包)/50B,2010015806,3
20140709,0304000091,貝親含黏性棉棒50支 (PK084)/5B,6013001761,163
20140711,0304000104,CSD滅菌6吋口腔棉棒(10支/包)/50,6018000366,25
20140713,0100030127,-Somin(Sumin)2mg/舒敏/1000S,600100003341,0
20140713,0100150167,-Voren 50㎎/非炎腸溶錠/100+1,6001001939,0
20140726,0109070008,美德疤痕凝膠20g/24+3,600100002131,665
20140711,0109080016,Polilen克潰淨外用液10ml/120B,2010020490,180
20140715,0105050034,愛事定錠Lindynette30/21`S//70+,6001001268,380
20140709,0202020044,美達適天然蔓越苺C咀嚼錠100`S/5,0000001211,199
20140711,0202020044,美達適天然蔓越苺C咀嚼錠100`S/5,600100003275,7425
20140712,0401070281,霓淨思高密度導水修護組,0000013171,879
20140712,0401070280,霓淨思零粉刺暢通毛孔組,0000013171,839
20140728,0304040159,First Care隨意剪急救絆(1捲-1m*,6015001179,30
20140728,0109020008,力克乳膏8mg/50+10B,1030010986,143
20140713,0401040152,機能性防曬霜SPF35(自然色)★,4000017815,495
20140727,0307070065,【DC】停-克菌安抗菌防護噴霧30m,1020018820,105
20140705,0102000153,救心丸100'S/瓶/10B,600100003318,2800
20140716,0200150120,-桂格幼兒多力米精/850g,600100003051,-420
20140713,0200180302,亞培原味安素8入禮盒組237ml*8組,1030004894,457
20140724,0302180312,滿意寶寶褲型男用XXL19P/4B,1020018820,288
20140727,0103020068,成大感冒膠囊/360B,6013003355,95
20140728,0100040259,-Tonipin(Solaxin)250mg/痛彌平,600100003145,0
20140712,0306020095,寶馬生成人保健專用漱口水(薄荷,1030002597,200
20140726,0305020111,福爾電子腕式血壓計TD-3018/18B,600100003164,1140
20140726,0109110024,天乾酸痛凝膠(綠涼感)100g/24B,1030007150,1200
20140726,0109110024,天乾酸痛凝膠(綠涼感)100g/24B,1030007150,0
20140727,0200020203,雪印強小子new3號成長奶粉/900g/,600100002359,590
20140711,0100050039,-甲基睪丸素錠單顆(methyltestos,600100002885,0
20140710,0109100029,德山酸痛藥布6入/400B/5T,2010001260,150
20140724,0200180234,倍力素粉-香澄/24B(最少3B出貨),1040001345,1720
20140726,0100050012,-Prednisolone 5㎎/普利朗錠 /10,600100003038,0
20140711,0100040118,-Ibuprofen 400mg/伊普膜衣錠/1,600120000067,0
20140728,0100040287,-Antimigraine(Cafergot)/治偏頭,6001001825,0
20140713,0100050041,-Decan(Dexamethasone)0.75㎎/特,600100003343,0
20140725,0200180282,漂亮家族-可米亞糖穩奶粉800g/12,1060001336,780
20140726,0100110097,-Parminrin(Comin)/百敏寧/1000`,600100003038,0
20140726,0302010053,幫寶適特級綿柔S號62片/4B,1030001321,-385
20140723,0100040259,-Tonipin(Solaxin)250mg/痛彌平,1030000689,0
20140724,0100040259,-Tonipin(Solaxin)250mg/痛彌平,1050009075,0
20140724,0305140065,咪寶迷你耳溫槍EM30CPLB(藍_透,600100003373,1300
20140727,0200190207,妙糖康液態營養素單罐(箱購24入1,600100003377,340
20140727,0109100127,痛貼貼金絲膏加減味(6片)※/150+,1060001967,80
20140710,0109100029,德山酸痛藥布6入/400B/5T,1030000252,143
20140705,0308020024,熊寶貝衣物柔軟精補充包/玫瑰甜,0000013163,49
20140726,0302020124,幫寶適特級綿柔M56片/4B,1030001321,430
20140708,0109100070,治痛活血膏10入/包/2250B,1030009464,360
20140708,0109100070,治痛活血膏10入/包/2250B,1030009464,0
20140712,0308020024,熊寶貝衣物柔軟精補充包/玫瑰甜,1030011162,55
20140702,0109060026,康力媚美白凝膠16g(三合一),600100003104,570
20140705,0100040119,-Potarlon(Ponstan)500㎎/保痛樂,600100002297,100
20140714,0200190129,百強芝補好甘素900g/12B,1020018820,578
20140713,0404090012,沙威隆-潔身液1000ml/6B,0000001211,159
20140705,0302130018,HELTHIN面紙盒5入/串/10串/箱/5,1020011619,29
20140705,0308020024,熊寶貝衣物柔軟精補充包/玫瑰甜,600100002259,98
20140714,0306000350,高露潔牙刷/支/72B,1030000686,18
20140708,0306040128,巴西蜂膠牙膏120g/100B,6001001914,1250
20140708,0306040128,巴西蜂膠牙膏120g/100B,6001001914,0
20140709,0200020246,身得壯3順暢成長奶粉850g/12B,6005000544,1160
20140709,0109120010,曼秀雷敦軟膏12g,2010005856,45
20140705,0307050057,叮寧小黑蚊防蚊液100ml※12+1B 7,1020011619,209
20140716,0109060037,舒立清凝膠15gm/120B,600100002169,238
20140711,0101080002,信諾克錠6`S/50+10,1030008607,152
20140706,0304040096,好貼繃1.9*7.2cm 10入(不拆零)/1,1030002451,10
20140704,0105050034,愛事定錠Lindynette30/21`S//70+,600100003298,190
20140706,0206070082,珍果諾麗酵素菁華液600ml★,1030002064,940
20140716,0406060062,銀鶴漢式爽身粉150g/1000+200B,1030002892,69
20140726,0302080046,培寶90抽護膚柔溼巾(補充包3+1)/,600100002131,199
20140703,0300000540,優生第三代奶嘴(一般標準M2+1促),600100002638,64
20140714,0206070055,惠幼益兒壯360ml[蘋果]單瓶*4瓶/,1030008767,150
20140712,0302080066,寶貝熊寶寶專用超柔紙巾/36B/箱,2020002085,90
20140701,0304150012,易舒透生理食鹽水500ml/30B/5T(3,600100003303,30
20140729,0307050049,別蚊我驅蚊水感乳(全家)100ml★/,1050010362,309
20140704,0401020292,美顏故事奇異果舒緩面膜單片/10,600100002169,299
20140704,0401020292,美顏故事奇異果舒緩面膜單片/10,600100002169,0
20140704,0401020296,美顏故事小黃瓜曬後面膜單片/10,600100002169,0
20140729,0302080046,培寶90抽護膚柔溼巾(補充包3+1)/,1050010362,597
20140724,0109080016,Polilen克潰淨外用液10ml/120B,0000013602,190
20140725,0109080016,Polilen克潰淨外用液10ml/120B,1040000273,800
20140724,0109080017,適口樂口內膏6g(明德)/100+,0000013602,143
20140712,0600000243,樂活好禮-美白水感防曬噴霧效期,600100003317,0
20140706,0404080065,婦潔私密沐浴露140ml(少女型),6001000675,199
20140729,0109060037,舒立清凝膠15gm/120B,600100003364,475
20140703,0100010006,-Epilon 胃必朗錠/1000`S(永信),6001000911,0
20140712,0203000203,紫錐花多酚草本精油粉末1gm*5包/,0000014118,100
20140714,0102130015,醫痔好100顆,600100003349,1200
20140711,0109010059,【P】使皮安20g120B,6018000366,190
20140729,0203040097,消化加強S錠350`S/120B,600100002869,1000
20140714,0200120101,桂格大燕麥片(雙效認證)700g/12,1030009287,95
20140727,0109000049,永信-舒黴噴劑/盒/,1030003051,333
20140728,0302110056,舒適達人漢方草本輕巧護墊15cm16,2010015843,48
20140728,0302110056,舒適達人漢方草本輕巧護墊15cm16,2010015843,48
20140728,0302110057,舒適達人漢方草本輕巧量少護理18,2010015843,48
20140728,0302110057,舒適達人漢方草本輕巧量少護理18,2010015843,48
20140729,0501000014,美的適育兒補助金(100),600100003370,999
20140713,0202040138,美達適元氣綜合維生素B群 10`S/1,1030000300,190
20140714,0202040138,美達適元氣綜合維生素B群 10`S/1,600100003349,0
20140714,0302040148,滿意寶寶兒童晚安褲男22P/3B,2000022492,376
20140712,0100150031,專業處方每日100元,0000014118,300
20140727,0109160004,允消優膚乳膏20g,1030003051,110
20140714,0200140116,-桂格幼兒多力麥精/850g,600100003225,420
20140703,0100150031,專業處方每日100元,600100003313,300
20140715,0302060071,包大人全功能M號/20片/6B(彩包,1030009867,398
20140728,0100150031,專業處方每日100元,1030000935,200
20140714,0100150031,專業處方每日100元,1030006326,500
20140702,0100150031,專業處方每日100元,1030000689,300
20140708,0200140101,桂格敏兒麥精(纖果順暢)700g/12,1030002335,239
20140708,0501000004,育兒補助卡折扣(40),1030002335,-40
20140702,0100010145,-Mylanta福元2000’s/瓶//1000T,1030000258,0
20140714,0404020316,有機添加歐露兒草本瞬效洗髮精露,6001001312,238
20140728,0100000003,-Hi-cavtamine/使您維樂1000`S,1030000935,0
20140712,0100020369,-Trentine(Ginkgo) 40mg /循必利,1060004262,0
20140714,0100020369,-Trentine(Ginkgo) 40mg /循必利,1030006326,0
20140727,0305120568,全扣式竹炭腰帶 6stays S/M★,600100003267,1120
20140701,0308000117,妙管家防?抗敏防洗衣精補充包180,600100003300,49
20140724,0305010061,沛綠康電子體溫計KD-121(卡通造,0000013602,220
20140710,0109000058,特品療黴30ml(汎生)(退貨效期需,6001001510,275
20140704,0100080019,-Uroprin 100㎎路必淨糖衣錠/ 10,0000005745,0
20140702,0202040138,美達適元氣綜合維生素B群 10`S/1,1030000258,0
20140712,0501000024,寶寶好康卡折扣金(50),600100003317,-200
20140713,0100150031,專業處方每日100元,2010001155,100
20140703,0100150031,專業處方每日100元,6001000911,1000
20140704,0308090157,環保碳酸鈣清潔袋(大),600110000014,0
20140704,0308090156,環保碳酸鈣清潔袋(中),600110000014,0
20140713,0100030120,-Anti Cold 感冒膠囊/500T/1000`,600100003341,0
20140713,0100030001,-Sotocon(Medicon)20㎎ 嗽多康錠,600100003341,0
20140713,0100030001,-Sotocon(Medicon)20㎎ 嗽多康錠,600100003344,0
20140713,0100030019,-Ambroxol(Mucosolvan)30㎎/安布,600100003344,0
20140701,0304170029,欣肌除疤貼15.2cm*2.5cm/6B,0000015212,910
20140729,0103040017,愛克痰顆粒200mg/200B(可做,6001000936,100
20140729,0103040017,愛克痰顆粒200mg/200B(可做,6001000936,0
20140729,0200140130,美滿寶貝CBP蔬果麥精450g/12B,1050010362,0
20140729,0200140130,美滿寶貝CBP蔬果麥精450g/12B,1050010362,1200
20140713,0100150031,專業處方每日100元,600100003344,300
20140715,0304000101,CSD滅菌3吋小棉棒(10支/包)/50B,6001000268,90
20140715,0304000101,CSD滅菌3吋小棉棒(10支/包)/50B,6001000268,0
20140701,0100150031,專業處方每日100元,1030010026,100
20140701,0100150031,專業處方每日100元,1030000116,500
20140727,0501000026,俏麗孕媽咪好康卡(600),1030010485,0
20140711,0302060036,安安看護墊(特大)10片45*70/包/1,602000002715,83
20140725,0100150011,-Diclofenac(Voren)50mg/達洛汎/,1050000231,0
20140712,0306050178,匠心醫用級三層醫用口罩5入/包(,600100003334,0
20140712,0306050178,匠心醫用級三層醫用口罩5入/包(,0000013171,13
20140728,0306050103,3M8550舒適口罩中(紅)/小30袋/ /,600100003380,85
20140711,0103020068,成大感冒膠囊/360B,600100003332,190
20140706,0200000138,美滿寶貝新生代嬰兒配方(藍)900g,600100002423,-570
20140712,0302130044,舒潔優質抽取式衛生紙100抽*8包/,4000001428,89
20140706,0302130018,HELTHIN面紙盒5入/串/10串/箱/5,1030002451,29
20140715,0103050139,勝克敏液60ml,1030010047,70
20140703,0603020071,贈品檔-百強大豆蛋白粉/盒,0000010843,0
20140729,0304040014,愛力寶長效型退熱貼片6片/24B,1050010362,150
20140713,0306020008,德恩奈含氟漱口水500ml(1+1),600100003340,149
20140729,0306050178,匠心醫用級三層醫用口罩5入/包(,6001000936,48
20140713,0100050012,-Prednisolone 5㎎/普利朗錠 /10,600100003344,0
20140714,0305110090,日本Hello Kitty退熱貼片(薄荷,1030001548,113
20140714,0100040287,-Antimigraine(Cafergot)/治偏頭,1030006326,0
20140714,0404090012,沙威隆-潔身液1000ml/6B,6001001312,159
20140714,0103020023,抗痛寧感冒液60ml/60B,600100003348,16
20140708,0305140065,咪寶迷你耳溫槍EM30CPLB(藍_透,6001001823,1300
20140727,0200000123,雪印強小子new1號嬰兒奶粉/900g/,6013001761,3780
20140727,0200000123,雪印強小子new1號嬰兒奶粉/900g/,6013001761,0
20140714,0103050004,司特寧膜衣錠10粒/150+60B,6028001109,143
20140703,0100040118,-Ibuprofen 400mg/伊普膜衣錠/1,600100003313,0
20140703,0200020262,美滿寶貝新生代金配方幼兒成長奶,600100003311,560
20140714,0104110015,暈速克止暈錠6顆/排/36B,2000018384,95
20140708,0305140064,咪寶迷你耳溫槍EM30CPLR(紅_透,0000008436,1300
20140715,0200020262,美滿寶貝新生代金配方幼兒成長奶,1030010183,560
20140728,0100040118,-Ibuprofen 400mg/伊普膜衣錠/1,1030000935,0
20140714,0100040118,-Ibuprofen 400mg/伊普膜衣錠/1,1030006326,0
20140713,0109120085,綠油精天竺葵滾珠瓶5g,600100003340,96
20140713,0103020060,泰克感冒熱飲6P/盒/72B,1030000300,95
20140713,0306050177,蹦米乓婦幼口罩(藍.綠)5入/包/40,600120000152,25
20140729,0302020133,金好奇護膚乾爽紙尿褲PH5.5M58+,1050010362,1432
20140713,0100040259,-Tonipin(Solaxin)250mg/痛彌平,6001001939,0
